order_id,customer_id,restaurant_id,partner_id,order_date,order_amount,order_status
11221,Cust_203,Res_087,P_35,22-02-2022,438.73,Delivered
11222,Cust_641,Res_074,P_131,01-12-2023,233.63,Delivered
11223,Cust_205,Res_111,P_136,01-06-2023,601.08,Delivered
11224,Cust_261,Res_057,P_87,11-07-2024,659.23,Delivered
11225,Cust_545,Res_037,P_20,08-01-2024,659.23,Cancelled
11226,Cust_372,Res_095,P_60,27-05-2021,906.46,Delivered
11227,Cust_372,Res_008,P_06,16-02-2023,825.96,Delivered
11228,Cust_568,Res_019,P_131,20-08-2021,499.46,Delivered
11229,Cust_463,Res_099,P_91,17-02-2023,942.62,Delivered
11230,Cust_067,Res_099,P_39,03-12-2023,831.13,Delivered
11231,Cust_633,Res_116,P_138,09-06-2022,819.32,Cancelled
11232,Cust_007,Res_081,P_118,07-11-2024,731.1,Delivered
11233,Cust_472,Res_076,P_52,01-05-2021,161.96,Delivered
11234,Cust_535,Res_007,P_119,17-01-2024,881.33,Delivered
11235,Cust_735,Res_003,P_24,27-02-2021,544.84,Delivered
11236,Cust_352,Res_029,P_121,14-06-2022,1139.74,Delivered
11237,Cust_161,Res_027,P_58,27-10-2024,1008.88,Cancelled
11238,Cust_686,Res_109,P_45,08-03-2024,767.08,Delivered
11239,Cust_389,Res_085,P_08,05-03-2023,414.79,Delivered
11240,Cust_145,Res_013,P_64,28-09-2022,363.9,Delivered
11241,Cust_809,Res_020,P_54,20-12-2023,507.4,Cancelled
11242,Cust_019,Res_078,P_114,06-11-2025,650.4,Delivered
11243,Cust_647,Res_052,P_123,09-10-2025,460.87,Cancelled
11244,Cust_026,Res_063,P_139,17-09-2022,690.68,Delivered
11245,Cust_795,Res_074,P_24,03-11-2024,323.64,Cancelled
11246,Cust_755,Res_009,P_140,09-09-2025,1176.6,Delivered
11247,Cust_225,Res_033,P_74,03-11-2024,263.32,Delivered
11248,Cust_645,Res_055,P_94,27-09-2025,1128.54,Delivered
11249,Cust_069,Res_093,P_133,07-07-2024,1109.26,Delivered
11250,Cust_331,Res_031,P_100,24-02-2022,701.63,Delivered
11251,Cust_130,Res_035,P_109,02-06-2025,911.16,Delivered
11252,Cust_241,Res_103,P_54,28-02-2025,607.85,Delivered
11253,Cust_111,Res_078,P_52,04-06-2025,811.54,Delivered
11254,Cust_780,Res_098,P_87,07-09-2021,507.6,Cancelled
11255,Cust_091,Res_029,P_98,24-05-2021,466.22,Delivered
11256,Cust_434,Res_053,P_113,23-05-2023,757.14,Cancelled
11257,Cust_190,Res_087,P_135,12-08-2021,673.04,Delivered
11258,Cust_169,Res_095,P_45,04-06-2021,758.51,Delivered
11259,Cust_153,Res_101,P_118,02-11-2021,450.99,Delivered
11260,Cust_736,Res_120,P_116,27-02-2023,535.31,Delivered
11261,Cust_787,Res_060,P_118,09-04-2023,238.09,Refunded
11262,Cust_077,Res_066,P_145,22-04-2021,204.89,Delivered
11263,Cust_061,Res_107,P_05,19-07-2021,416.13,Cancelled
11264,Cust_208,Res_085,P_18,24-02-2021,227.96,Cancelled
11265,Cust_066,Res_025,P_138,04-10-2024,258.96,Delivered
11266,Cust_463,Res_078,P_28,20-12-2021,1003.57,Cancelled
11267,Cust_753,Res_011,P_27,17-12-2022,659.23,Delivered
11268,Cust_364,Res_081,P_69,11-02-2021,841.89,Refunded
11269,Cust_039,Res_039,P_77,05-10-2021,436.19,Delivered
11270,Cust_152,Res_005,P_65,02-08-2025,1065.12,Delivered
11271,Cust_272,Res_056,P_112,21-09-2021,659.24,Cancelled
11272,Cust_786,Res_074,P_59,06-02-2022,470.86,Delivered
11273,Cust_378,Res_090,P_37,01-10-2025,693.52,Delivered
11274,Cust_809,Res_046,P_25,20-06-2023,551.06,Delivered
11275,Cust_321,Res_100,P_70,08-06-2024,742.52,Delivered
11276,Cust_752,Res_113,P_03,09-05-2022,270.26,Delivered
11277,Cust_353,Res_014,P_34,10-08-2021,1196.84,Cancelled
11278,Cust_635,Res_063,P_23,23-06-2022,596.83,Delivered
11279,Cust_045,Res_043,P_33,07-01-2021,515.64,Delivered
11280,Cust_286,Res_034,P_03,28-11-2025,895.72,Delivered
11281,Cust_135,Res_046,P_44,01-07-2022,532.09,Delivered
11282,Cust_564,Res_102,P_12,25-12-2025,659.23,Delivered
11283,Cust_179,Res_091,P_36,28-09-2021,626.98,Delivered
11284,Cust_058,Res_008,P_148,21-08-2021,905.54,Cancelled
11285,Cust_393,Res_005,P_61,15-12-2022,262.83,Delivered
11286,Cust_759,Res_087,P_25,04-08-2021,1038.43,Delivered
11287,Cust_169,Res_093,P_84,16-12-2022,922.5,Cancelled
11288,Cust_588,Res_077,P_83,14-05-2021,372.3,Delivered
11289,Cust_268,Res_029,P_23,03-04-2021,302.55,Delivered
11290,Cust_630,Res_026,P_45,20-09-2023,482.11,Delivered
11291,Cust_074,Res_004,P_49,19-01-2022,1174.87,Cancelled
11292,Cust_054,Res_058,P_91,17-05-2025,419.67,Delivered
11293,Cust_520,Res_097,P_68,09-01-2024,628.93,Delivered
11294,Cust_434,Res_091,P_70,13-02-2021,181.52,Delivered
11295,Cust_188,Res_018,P_55,25-09-2025,567.09,Delivered
11296,Cust_669,Res_103,P_67,13-11-2022,659.23,Delivered
11297,Cust_763,Res_008,P_04,23-01-2022,1150.78,Delivered
11298,Cust_127,Res_052,P_125,01-05-2025,692.57,Delivered
11299,Cust_389,Res_057,P_148,20-12-2025,1010.06,Delivered
11300,Cust_664,Res_016,P_16,07-03-2023,724.48,Delivered
11301,Cust_158,Res_119,P_72,05-12-2025,192.82,Delivered
11302,Cust_656,Res_076,P_131,18-07-2021,480.76,Cancelled
11303,Cust_259,Res_090,P_105,10-10-2024,754.33,Refunded
11304,Cust_509,Res_023,P_03,07-02-2021,1148.12,Delivered
11305,Cust_310,Res_103,P_37,14-03-2021,1052.09,Delivered
11306,Cust_739,Res_065,P_141,22-08-2023,389.77,Cancelled
11307,Cust_385,Res_029,P_114,01-06-2021,381.12,Delivered
11308,Cust_059,Res_064,P_16,27-01-2022,361.23,Delivered
11309,Cust_505,Res_004,P_17,21-10-2022,1118.62,Delivered
11310,Cust_606,Res_076,P_118,05-07-2021,1045.3,Delivered
11311,Cust_505,Res_047,P_40,19-08-2025,963.63,Cancelled
11312,Cust_231,Res_048,P_54,25-12-2024,562.37,Cancelled
11313,Cust_122,Res_112,P_126,18-05-2021,679.6,Delivered
11314,Cust_421,Res_022,P_133,13-07-2024,637.55,Delivered
11315,Cust_075,Res_023,P_107,07-10-2023,416.07,Delivered
11316,Cust_514,Res_003,P_02,22-06-2022,680.28,Delivered
11317,Cust_706,Res_074,P_89,22-11-2025,182.02,Delivered
11318,Cust_109,Res_065,P_39,01-03-2023,288.4,Delivered
11319,Cust_012,Res_071,P_11,14-02-2022,1080.92,Delivered
11320,Cust_616,Res_051,P_149,04-11-2025,939.26,Cancelled
11321,Cust_284,Res_072,P_10,26-02-2022,594.01,Delivered
11322,Cust_267,Res_058,P_123,28-04-2021,693.01,Delivered
11323,Cust_478,Res_071,P_79,12-06-2024,538.5,Delivered
11324,Cust_573,Res_011,P_141,21-05-2022,927.82,Delivered
11325,Cust_001,Res_106,P_42,12-01-2023,973.4,Delivered
11326,Cust_430,Res_050,P_65,01-05-2021,951.45,Delivered
11327,Cust_607,Res_028,P_118,16-11-2021,908.74,Delivered
11328,Cust_185,Res_011,P_02,10-08-2023,364.73,Cancelled
11329,Cust_772,Res_076,P_55,09-02-2025,504.87,Refunded
11330,Cust_621,Res_036,P_87,03-10-2021,643.34,Delivered
11331,Cust_515,Res_067,P_78,07-03-2021,497.33,Delivered
11332,Cust_544,Res_100,P_134,10-08-2023,942.69,Delivered
11333,Cust_307,Res_012,P_45,08-08-2021,659.23,Delivered
11334,Cust_407,Res_036,P_30,19-12-2022,295.14,Delivered
11335,Cust_764,Res_072,P_93,17-06-2025,568.99,Cancelled
11336,Cust_791,Res_002,P_64,25-07-2025,1178.91,Delivered
11337,Cust_248,Res_115,P_123,26-11-2021,387.18,Delivered
11338,Cust_045,Res_113,P_110,09-01-2024,792.77,Delivered
11339,Cust_414,Res_021,P_79,11-08-2024,604.62,Refunded
11340,Cust_037,Res_088,P_150,18-06-2022,224.58,Delivered
11341,Cust_437,Res_015,P_43,21-01-2021,662.27,Delivered
11342,Cust_175,Res_109,P_57,19-03-2022,887.27,Delivered
11343,Cust_189,Res_036,P_92,27-07-2024,688.88,Delivered
11344,Cust_327,Res_074,P_81,11-08-2024,1065.71,Delivered
11345,Cust_141,Res_030,P_14,27-07-2024,453.38,Delivered
11346,Cust_223,Res_033,P_14,16-12-2025,240.56,Cancelled
11347,Cust_641,Res_039,P_149,26-10-2021,1133.39,Delivered
11348,Cust_245,Res_111,P_56,21-05-2024,547.11,Refunded
11349,Cust_394,Res_092,P_82,26-12-2021,755.23,Delivered
11350,Cust_115,Res_080,P_86,12-03-2022,981.6,Cancelled
11351,Cust_782,Res_084,P_31,27-07-2024,490.53,Delivered
11352,Cust_689,Res_011,P_61,06-02-2025,901.97,Delivered
11353,Cust_613,Res_117,P_78,26-02-2023,292.19,Delivered
11354,Cust_449,Res_001,P_13,02-01-2025,455.86,Delivered
11355,Cust_104,Res_041,P_115,10-10-2025,301.95,Delivered
11356,Cust_214,Res_017,P_31,28-02-2025,1001.79,Delivered
11357,Cust_221,Res_044,P_31,21-08-2025,383.78,Delivered
11358,Cust_384,Res_051,P_93,22-03-2024,903.27,Delivered
11359,Cust_473,Res_020,P_133,11-11-2025,1140.46,Delivered
11360,Cust_747,Res_084,P_72,28-01-2021,704.16,Delivered
11361,Cust_137,Res_036,P_120,01-06-2024,717.03,Delivered
11362,Cust_125,Res_097,P_91,28-09-2023,634.09,Delivered
11363,Cust_482,Res_095,P_29,11-12-2024,492.18,Delivered
11364,Cust_097,Res_045,P_136,16-06-2025,649.44,Cancelled
11365,Cust_459,Res_042,P_97,28-11-2024,782.95,Cancelled
11366,Cust_409,Res_041,P_110,11-10-2024,1185.29,Delivered
11367,Cust_346,Res_015,P_03,15-08-2023,1134.65,Delivered
11368,Cust_111,Res_115,P_80,19-10-2021,1055.26,Delivered
11369,Cust_486,Res_080,P_66,08-10-2025,1083.59,Delivered
11370,Cust_797,Res_049,P_09,02-03-2024,641.24,Delivered
11371,Cust_506,Res_039,P_96,26-03-2025,840.32,Delivered
11372,Cust_669,Res_027,P_149,27-12-2022,1089.82,Delivered
11373,Cust_177,Res_095,P_150,17-01-2023,562.6,Delivered
11374,Cust_586,Res_057,P_36,06-06-2021,1159.85,Delivered
11375,Cust_212,Res_040,P_37,09-06-2022,586.58,Cancelled
11376,Cust_408,Res_016,P_25,15-08-2023,781.14,Delivered
11377,Cust_202,Res_022,P_89,03-12-2021,895.29,Delivered
11378,Cust_135,Res_112,P_125,21-04-2022,659.23,Cancelled
11379,Cust_075,Res_081,P_91,22-03-2024,406.85,Delivered
11380,Cust_045,Res_019,P_71,08-12-2023,933.44,Delivered
11381,Cust_659,Res_036,P_117,17-11-2025,696.86,Delivered
11382,Cust_245,Res_050,P_108,23-12-2022,431.98,Delivered
11383,Cust_296,Res_026,P_81,27-03-2021,965.44,Delivered
11384,Cust_257,Res_094,P_62,04-08-2024,729.83,Delivered
11385,Cust_714,Res_120,P_133,21-02-2021,844.02,Delivered
11386,Cust_016,Res_112,P_121,16-08-2023,489.05,Cancelled
11387,Cust_809,Res_061,P_19,02-02-2024,655.34,Delivered
11388,Cust_639,Res_084,P_14,12-09-2023,798.22,Refunded
11389,Cust_201,Res_013,P_105,17-07-2024,575.16,Delivered
11390,Cust_239,Res_035,P_74,22-10-2023,358.29,Cancelled
11391,Cust_542,Res_111,P_91,28-03-2025,1159.72,Delivered
11392,Cust_015,Res_052,P_142,05-03-2023,687.04,Delivered
11393,Cust_343,Res_101,P_78,24-06-2023,920.62,Delivered
11394,Cust_247,Res_090,P_133,08-08-2022,581.6,Delivered
11395,Cust_611,Res_030,P_69,25-10-2023,522.89,Delivered
11396,Cust_482,Res_047,P_42,28-12-2022,577.52,Delivered
11397,Cust_277,Res_069,P_35,07-03-2025,579.66,Cancelled
11398,Cust_081,Res_074,P_14,28-08-2021,721.39,Cancelled
11399,Cust_418,Res_101,P_63,14-06-2025,720.64,Delivered
11400,Cust_669,Res_117,P_148,27-10-2023,672.01,Delivered
11401,Cust_598,Res_080,P_104,17-02-2021,291.53,Delivered
11402,Cust_309,Res_078,P_150,11-05-2025,670.88,Delivered
11403,Cust_800,Res_014,P_55,14-02-2025,327.56,Cancelled
11404,Cust_725,Res_005,P_20,03-03-2022,282.44,Delivered
11405,Cust_542,Res_073,P_29,13-07-2022,1129.28,Cancelled
11406,Cust_169,Res_027,P_14,26-01-2022,785.2,Delivered
11407,Cust_105,Res_006,P_13,11-06-2022,659.23,Delivered
11408,Cust_252,Res_076,P_08,09-03-2025,571.88,Delivered
11409,Cust_189,Res_088,P_106,25-11-2023,1104.43,Delivered
11410,Cust_531,Res_106,P_55,26-06-2022,819.83,Delivered
11411,Cust_073,Res_042,P_93,09-05-2022,957.63,Cancelled
11412,Cust_146,Res_065,P_87,23-05-2023,536.99,Delivered
11413,Cust_477,Res_081,P_71,13-02-2022,1158.01,Delivered
11414,Cust_488,Res_009,P_100,01-05-2021,1011.48,Delivered
11415,Cust_519,Res_092,P_70,08-09-2023,1046.65,Delivered
11416,Cust_036,Res_076,P_83,07-05-2023,330.8,Delivered
11417,Cust_709,Res_040,P_134,19-12-2022,434.51,Delivered
11418,Cust_797,Res_079,P_138,09-12-2021,449.91,Delivered
11419,Cust_803,Res_020,P_03,28-05-2024,434.45,Cancelled
11420,Cust_400,Res_030,P_18,10-11-2025,1048.18,Delivered
11421,Cust_736,Res_019,P_31,05-04-2022,183.48,Cancelled
11422,Cust_497,Res_113,P_62,06-02-2021,229.9,Delivered
11423,Cust_042,Res_075,P_147,21-05-2022,437.61,Cancelled
11424,Cust_338,Res_101,P_106,16-07-2023,359.87,Delivered
11425,Cust_735,Res_026,P_148,18-04-2022,393.45,Delivered
11426,Cust_430,Res_080,P_69,13-12-2023,987.84,Refunded
11427,Cust_739,Res_037,P_87,08-07-2021,741.28,Delivered
11428,Cust_737,Res_032,P_95,11-10-2025,156.06,Delivered
11429,Cust_150,Res_033,P_48,17-06-2022,600.79,Delivered
11430,Cust_233,Res_103,P_36,02-05-2024,578.28,Cancelled
11431,Cust_687,Res_103,P_81,17-04-2021,269.64,Delivered
11432,Cust_230,Res_062,P_22,22-02-2022,859.95,Delivered
11433,Cust_097,Res_018,P_06,03-12-2021,887.2,Delivered
11434,Cust_380,Res_045,P_140,21-09-2022,906.94,Refunded
11435,Cust_690,Res_005,P_108,22-05-2024,914.89,Delivered
11436,Cust_714,Res_025,P_135,28-03-2023,150.06,Delivered
11437,Cust_698,Res_022,P_109,02-05-2023,1151.62,Delivered
11438,Cust_251,Res_086,P_75,27-06-2022,1004.92,Delivered
11439,Cust_172,Res_070,P_97,22-03-2025,1099.18,Delivered
11440,Cust_101,Res_076,P_37,23-03-2025,166.43,Delivered
11441,Cust_477,Res_109,P_61,24-10-2025,1130.55,Delivered
11442,Cust_622,Res_046,P_01,28-05-2023,1000.28,Delivered
11443,Cust_138,Res_041,P_09,02-04-2024,1029.08,Delivered
11444,Cust_586,Res_102,P_37,20-04-2024,247.95,Delivered
11445,Cust_719,Res_024,P_96,26-09-2022,925.72,Cancelled
11446,Cust_149,Res_059,P_139,06-10-2023,1157.91,Delivered
11447,Cust_184,Res_041,P_135,27-01-2023,862.47,Delivered
11448,Cust_010,Res_036,P_134,18-11-2022,749.09,Cancelled
11449,Cust_561,Res_019,P_90,25-11-2021,1142.91,Delivered
11450,Cust_764,Res_017,P_07,25-06-2022,615.08,Delivered
11451,Cust_680,Res_086,P_72,19-01-2022,779.26,Delivered
11452,Cust_276,Res_008,P_72,12-07-2022,650.16,Delivered
11453,Cust_773,Res_024,P_22,13-10-2024,1129.49,Cancelled
11454,Cust_701,Res_056,P_56,01-12-2022,229.89,Cancelled
11455,Cust_090,Res_021,P_65,07-12-2023,676.18,Delivered
11456,Cust_654,Res_116,P_32,12-01-2024,871.3,Delivered
11457,Cust_333,Res_057,P_134,02-08-2022,981.5,Delivered
11458,Cust_062,Res_026,P_105,28-12-2022,762.17,Delivered
11459,Cust_679,Res_116,P_97,18-01-2021,1104.36,Delivered
11460,Cust_089,Res_064,P_57,15-05-2022,1139.09,Delivered
11461,Cust_741,Res_060,P_02,07-02-2021,217.54,Delivered
11462,Cust_322,Res_049,P_126,13-02-2021,572.49,Delivered
11463,Cust_573,Res_042,P_69,25-09-2024,174.63,Cancelled
11464,Cust_228,Res_078,P_33,17-01-2021,495.89,Delivered
11465,Cust_279,Res_010,P_47,09-11-2024,713.71,Delivered
11466,Cust_641,Res_071,P_130,22-06-2024,1106.33,Delivered
11467,Cust_133,Res_034,P_128,18-09-2023,1038.88,Delivered
11468,Cust_763,Res_010,P_149,06-03-2024,283.87,Delivered
11469,Cust_271,Res_101,P_36,21-03-2025,247.68,Delivered
11470,Cust_357,Res_017,P_69,01-10-2022,768.73,Delivered
11471,Cust_756,Res_014,P_121,09-06-2021,708.72,Delivered
11472,Cust_073,Res_112,P_73,22-05-2022,429.7,Cancelled
11473,Cust_464,Res_076,P_39,14-11-2021,1094.43,Delivered
11474,Cust_453,Res_004,P_104,12-01-2022,1123.73,Delivered
11475,Cust_484,Res_027,P_10,06-01-2024,572.74,Delivered
11476,Cust_668,Res_030,P_141,18-06-2024,1084.82,Cancelled
11477,Cust_616,Res_058,P_140,19-07-2024,553.15,Delivered
11478,Cust_295,Res_116,P_119,15-09-2025,923.66,Delivered
11479,Cust_004,Res_038,P_42,15-04-2024,649.74,Delivered
11480,Cust_752,Res_036,P_127,19-06-2021,278.71,Delivered
11481,Cust_610,Res_093,P_55,06-08-2021,1124.33,Delivered
11482,Cust_477,Res_021,P_125,27-04-2021,626.8,Delivered
11483,Cust_749,Res_085,P_08,04-11-2022,921.21,Delivered
11484,Cust_072,Res_022,P_118,11-11-2025,535.53,Delivered
11485,Cust_023,Res_010,P_04,17-09-2022,169.82,Delivered
11486,Cust_597,Res_018,P_34,26-01-2023,255.56,Cancelled
11487,Cust_390,Res_042,P_21,08-10-2023,671.03,Delivered
11488,Cust_086,Res_114,P_60,21-10-2023,874.46,Delivered
11489,Cust_171,Res_091,P_32,25-10-2023,501.47,Delivered
11490,Cust_044,Res_023,P_24,17-08-2022,880.26,Cancelled
11491,Cust_039,Res_094,P_101,13-02-2021,883.57,Delivered
11492,Cust_364,Res_039,P_46,23-02-2022,889.13,Delivered
11493,Cust_244,Res_023,P_86,11-08-2025,667.15,Delivered
11494,Cust_527,Res_098,P_51,17-03-2023,1110.63,Delivered
11495,Cust_073,Res_012,P_97,20-08-2023,663.66,Delivered
11496,Cust_202,Res_038,P_85,01-11-2023,622.78,Delivered
11497,Cust_268,Res_039,P_134,25-02-2025,359.35,Delivered
11498,Cust_498,Res_076,P_142,19-11-2022,473.04,Cancelled
11499,Cust_004,Res_111,P_117,06-12-2025,194.45,Delivered
11500,Cust_294,Res_059,P_45,21-07-2024,815.21,Delivered
11501,Cust_498,Res_033,P_63,14-12-2024,410.96,Cancelled
11502,Cust_694,Res_005,P_27,01-01-2021,469.36,Cancelled
11503,Cust_159,Res_078,P_10,14-04-2025,959.36,Delivered
11504,Cust_397,Res_114,P_33,23-12-2024,493.58,Refunded
11505,Cust_609,Res_005,P_129,23-06-2021,404.31,Delivered
11506,Cust_188,Res_077,P_03,08-04-2024,327.51,Delivered
11507,Cust_470,Res_081,P_63,27-04-2025,963.6,Cancelled
11508,Cust_410,Res_059,P_38,05-11-2021,286.19,Delivered
11509,Cust_271,Res_018,P_150,04-02-2022,626.44,Delivered
11510,Cust_360,Res_073,P_149,09-06-2021,682.28,Delivered
11511,Cust_796,Res_067,P_81,24-09-2025,871.76,Delivered
11512,Cust_415,Res_111,P_87,19-06-2023,814.95,Delivered
11513,Cust_638,Res_026,P_132,02-12-2021,1001.26,Delivered
11514,Cust_018,Res_114,P_107,21-03-2021,196.99,Cancelled
11515,Cust_646,Res_050,P_107,01-04-2024,461.26,Delivered
11516,Cust_132,Res_100,P_66,18-06-2025,444.14,Delivered
11517,Cust_342,Res_024,P_15,14-01-2023,303.32,Cancelled
11518,Cust_031,Res_064,P_74,01-11-2025,453.64,Delivered
11519,Cust_344,Res_025,P_45,10-09-2022,475.25,Delivered
11520,Cust_412,Res_036,P_76,01-05-2024,697.98,Delivered
11521,Cust_379,Res_056,P_67,16-11-2023,846.89,Delivered
11522,Cust_546,Res_073,P_12,25-09-2021,550.16,Delivered
11523,Cust_737,Res_115,P_61,24-06-2023,905.44,Delivered
11524,Cust_559,Res_061,P_37,09-07-2023,502.97,Delivered
11525,Cust_692,Res_037,P_79,04-02-2023,454.8,Delivered
11526,Cust_077,Res_002,P_142,10-11-2021,718.25,Delivered
11527,Cust_509,Res_101,P_106,27-10-2022,174.9,Cancelled
11528,Cust_164,Res_078,P_72,04-12-2021,233.78,Delivered
11529,Cust_514,Res_063,P_134,11-08-2023,588.87,Delivered
11530,Cust_777,Res_024,P_116,16-03-2021,1140.06,Delivered
11531,Cust_625,Res_108,P_61,01-08-2025,907.59,Refunded
11532,Cust_015,Res_094,P_42,09-04-2025,242.53,Delivered
11533,Cust_631,Res_059,P_36,04-07-2025,1038.63,Cancelled
11534,Cust_611,Res_075,P_97,13-09-2024,918.92,Delivered
11535,Cust_245,Res_064,P_11,25-04-2023,791.49,Cancelled
11536,Cust_484,Res_044,P_136,26-08-2021,1011.31,Delivered
11537,Cust_169,Res_050,P_142,19-02-2022,574.32,Delivered
11538,Cust_114,Res_066,P_13,10-11-2021,382.58,Delivered
11539,Cust_644,Res_092,P_150,07-02-2023,687.62,Delivered
11540,Cust_711,Res_019,P_65,27-04-2021,726.28,Delivered
11541,Cust_268,Res_051,P_83,24-03-2025,715.24,Delivered
11542,Cust_415,Res_049,P_68,06-09-2023,743.33,Delivered
11543,Cust_496,Res_035,P_05,13-01-2025,1146.14,Delivered
11544,Cust_341,Res_058,P_34,13-12-2022,1097.36,Delivered
11545,Cust_268,Res_087,P_147,18-04-2025,1069.5,Delivered
11546,Cust_717,Res_025,P_25,17-11-2022,659.23,Delivered
11547,Cust_450,Res_100,P_38,27-04-2023,1140.6,Delivered
11548,Cust_795,Res_038,P_09,28-02-2023,253.42,Delivered
11549,Cust_027,Res_036,P_113,25-02-2022,428.38,Delivered
11550,Cust_203,Res_075,P_138,02-02-2022,659.23,Delivered
11551,Cust_008,Res_029,P_35,20-06-2025,1038.86,Delivered
11552,Cust_629,Res_093,P_50,12-01-2021,680.42,Delivered
11553,Cust_675,Res_022,P_105,28-11-2022,935.44,Delivered
11554,Cust_296,Res_033,P_107,15-12-2021,295.91,Delivered
11555,Cust_316,Res_021,P_58,21-03-2025,415.03,Refunded
11556,Cust_609,Res_061,P_93,24-12-2021,918.36,Delivered
11557,Cust_109,Res_046,P_130,27-04-2023,322.97,Delivered
11558,Cust_261,Res_102,P_128,09-03-2022,518.92,Delivered
11559,Cust_102,Res_095,P_39,22-10-2023,428.11,Delivered
11560,Cust_045,Res_031,P_74,24-06-2023,517.35,Delivered
11561,Cust_497,Res_027,P_113,08-05-2025,893.74,Delivered
11562,Cust_002,Res_116,P_92,08-06-2023,536.24,Refunded
11563,Cust_215,Res_071,P_29,02-12-2021,733.03,Cancelled
11564,Cust_263,Res_041,P_57,03-09-2025,254.93,Delivered
11565,Cust_113,Res_096,P_72,17-06-2023,995.27,Delivered
11566,Cust_012,Res_110,P_121,25-08-2022,538.38,Delivered
11567,Cust_583,Res_059,P_106,17-05-2023,830.96,Delivered
11568,Cust_046,Res_033,P_76,25-09-2021,911.66,Cancelled
11569,Cust_572,Res_002,P_60,20-12-2024,370.14,Delivered
11570,Cust_064,Res_074,P_115,27-05-2024,1078.91,Delivered
11571,Cust_584,Res_105,P_145,11-08-2022,797.04,Delivered
11572,Cust_330,Res_087,P_146,06-06-2023,600.16,Delivered
11573,Cust_005,Res_096,P_34,16-04-2023,341.45,Cancelled
11574,Cust_552,Res_108,P_105,18-06-2021,1139.42,Delivered
11575,Cust_597,Res_108,P_114,25-07-2023,942.82,Delivered
11576,Cust_539,Res_031,P_43,18-06-2024,368.43,Delivered
11577,Cust_569,Res_053,P_138,02-11-2022,504.6,Cancelled
11578,Cust_223,Res_082,P_30,03-10-2021,1000.16,Delivered
11579,Cust_526,Res_021,P_149,11-03-2023,880.46,Cancelled
11580,Cust_530,Res_008,P_63,25-11-2024,954.07,Delivered
11581,Cust_265,Res_108,P_23,10-01-2021,613.26,Cancelled
11582,Cust_050,Res_061,P_71,16-02-2024,902.3,Delivered
11583,Cust_048,Res_047,P_38,03-05-2022,555.82,Delivered
11584,Cust_078,Res_093,P_62,20-09-2022,371.83,Delivered
11585,Cust_656,Res_068,P_57,27-04-2023,814.31,Delivered
11586,Cust_385,Res_120,P_01,03-01-2022,1174.81,Delivered
11587,Cust_616,Res_087,P_78,06-06-2021,476.13,Cancelled
11588,Cust_609,Res_028,P_107,05-02-2024,634.02,Delivered
11589,Cust_221,Res_025,P_55,26-10-2025,857.7,Delivered
11590,Cust_494,Res_106,P_47,11-12-2025,718.58,Delivered
11591,Cust_010,Res_017,P_62,27-10-2025,1035.6,Delivered
11592,Cust_430,Res_078,P_105,02-01-2025,949.83,Cancelled
11593,Cust_708,Res_095,P_20,15-11-2023,659.23,Delivered
11594,Cust_600,Res_031,P_137,10-10-2021,1198.34,Refunded
11595,Cust_318,Res_113,P_48,09-09-2024,940.02,Cancelled
11596,Cust_747,Res_049,P_43,09-03-2024,1057.1,Delivered
11597,Cust_025,Res_001,P_64,24-02-2023,833.76,Delivered
11598,Cust_492,Res_064,P_59,16-03-2021,1049.1,Cancelled
11599,Cust_297,Res_035,P_57,16-07-2021,268,Delivered
11600,Cust_283,Res_069,P_145,10-03-2024,515.12,Delivered
11601,Cust_754,Res_014,P_76,17-09-2023,1070.24,Delivered
11602,Cust_360,Res_075,P_107,19-05-2023,361.74,Delivered
11603,Cust_007,Res_043,P_133,11-05-2023,232.15,Delivered
11604,Cust_214,Res_003,P_133,27-03-2021,977.52,Delivered
11605,Cust_178,Res_063,P_91,23-03-2021,1027.26,Delivered
11606,Cust_380,Res_008,P_126,23-12-2023,320.78,Cancelled
11607,Cust_722,Res_039,P_109,24-05-2022,1047.06,Delivered
11608,Cust_201,Res_008,P_149,08-01-2025,871.11,Delivered
11609,Cust_034,Res_008,P_126,08-01-2024,696.09,Delivered
11610,Cust_091,Res_018,P_18,12-11-2021,1021.76,Delivered
11611,Cust_669,Res_069,P_122,25-03-2021,590.21,Delivered
11612,Cust_230,Res_009,P_69,17-10-2022,353.69,Delivered
11613,Cust_432,Res_036,P_61,14-10-2021,449.1,Delivered
11614,Cust_670,Res_052,P_102,26-05-2025,680.42,Delivered
11615,Cust_195,Res_095,P_59,23-09-2023,707.9,Delivered
11616,Cust_639,Res_026,P_142,03-01-2022,995.86,Refunded
11617,Cust_504,Res_109,P_104,10-12-2024,980.92,Delivered
11618,Cust_142,Res_056,P_60,22-07-2024,760.43,Cancelled
11619,Cust_271,Res_076,P_18,07-02-2023,969.82,Cancelled
11620,Cust_242,Res_080,P_114,19-10-2024,351.36,Delivered
11621,Cust_661,Res_083,P_55,07-12-2023,202.57,Delivered
11622,Cust_035,Res_066,P_12,15-05-2025,1067.32,Delivered
11623,Cust_718,Res_070,P_42,18-02-2025,229.33,Cancelled
11624,Cust_555,Res_098,P_37,14-08-2021,409.02,Delivered
11625,Cust_352,Res_033,P_126,25-05-2023,880.08,Delivered
11626,Cust_763,Res_109,P_134,21-05-2022,579.92,Delivered
